# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.008803976712087252	0.009377569250927097	0.02672116714679405	0.018569932979761464	0.06261556560202097
0	0.06268703389714657	0.05121551174163014	0.06858500428487374	0.11585240868938904	0.19545471995348568
1	0.025674633991031787	0.03305642508054622	0.05986434960931797	0.10315273296761357	0.19222588132163196
2	0.02095410480242314	0.03484416012960174	0.05967014623014623	0.08383691534837334	0.17357265729821045
3	0.014774559918442174	0.021129374190223597	0.04729205056361119	0.0869525966863059	0.16525884804487348
4	0.009739888887924488	0.023317527314320064	0.04592792197441579	0.08186423757864165	0.1533891902393624
5	0.0042463767633809345	0.022809646697787695	0.04143468785399234	0.07217544370291885	0.1429692389537041
6	0.0027391695310117706	0.026391263322571638	0.052742901513304664	0.07809847483019419	0.14902473980509978
7	0.01026436740132817	0.016525693757026554	0.032561789418394306	0.06456239095621429	0.1249609050154505
8	0.010738455921973512	0.008222455539374078	0.03128342717036075	0.0768237039830835	0.1110430328279814
9	0.012755299146359613	0.005370312546545625	0.01966724387340862	0.06264412707382461	0.11952793576372753
10	0.014681600771291476	0.00837126818492511	0.034076737314230804	0.060636018969121463	0.11948704690131416
11	0.01414337954944116	0.014208407268718033	0.026870841627297613	0.05904656478733509	0.12520855643433423
12	0.009018262600745747	0.011499286780412794	0.016967223917890458	0.039241945870021645	0.12204151335493187
13	0.00927375346550428	0.004128169695149867	0.02946397921411248	0.037526648683019484	0.10829369092011061
14	0.01487195148944482	0.014913003485886315	0.027058444622471287	0.04566377749411072	0.09079973333196409
15	0.010483606214223222	0.01471004705466362	0.01608045276562374	0.035914467271361494	0.08515261883478635
16	0.011243906140604689	-0.005193539017464469	0.019532349455628355	0.045207206181255365	0.06927498462220337
17	0.011627492193706021	0.009387009069704211	0.022642018934747984	0.03850468248065806	0.06849061290873566
18	0.007269420666357985	0.008224720344826636	0.013564623132695358	0.03800546452841432	0.07010216702997804
19	0.005888400463240948	0.02215730842578629	0.019054399937584603	0.04431381994278227	0.04699007500297985
20	0.008706028573201687	0.00792348269931115	0.011355157869903208	0.017559407823395518	0.06576191336124042
21	0.010109909304839291	0.012884633895064048	0.026650031490025938	0.028325970191084848	0.05940117332022957
22	0.014169116146469252	0.0003704417339885683	0.007467373471178524	0.027978855792732193	0.04426536310866319
23	0.00581894803981443	0.008029582691099497	0.018378014612310364	0.027221228468715324	0.05023429164626941
24	0.0058648307399271835	-0.00011615320799188761	0.022514147994415996	0.03636914560674135	0.06844864079247057
25	0.012336933446827679	0.0061456369752486	0.016986901088918153	0.03186255660465641	0.06612331998960612
26	0.01104090275191599	0.009976755825671646	0.010644310493925497	0.04151808553182816	0.05888974887448137
27	0.0057541843291738035	0.010213275818102989	0.012626975534143945	0.01765482974335587	0.0561702518900002
28	0.005963830670810548	0.008521778668916227	0.02033804456627927	0.03451048732091644	0.04524154090868293
29	0.009059855023426855	0.007346573172568127	0.01829366220353464	0.03529455294318705	0.04629957974660615
30	0.009175350736569445	0.0005756757125925696	0.0038402912297921315	0.02898397824531894	0.04196741072620474
31	0.011494625977491268	0.01202010005332928	0.011551355145203578	0.01985766763270028	0.06807500249384651
32	0.0060209105143313665	0.012348813689893106	0.01971585630212222	0.03222889359808222	0.053487978186995765
33	0.009969438659393398	0.006229454799318196	0.021365316875668814	0.026084196804001307	0.05910940874681934
34	0.008298828457417138	0.008926481223971489	0.016204483010184	0.02380681112341745	0.03397461180116278
35	0.0075868094295608495	0.0013719713512479008	0.016480456535304295	0.026530642336664773	0.04665368129553108
36	0.00836932017900598	0.005577974239828108	0.007943671179631984	0.023165980801268166	0.05135399270654082
37	0.0033369326767430066	0.00284464323899852	0.01848272567931725	0.028681816161872285	0.049751907817926974
38	0.00929522813447828	0.01238320083533746	0.011312913935898271	0.021142714257790823	0.0401387476065717
39	0.007743945026130251	0.01251056469344683	0.00777019093771146	0.02296289531028493	0.03913823968856341
40	0.0071851999136499905	0.009953943176020235	0.023413880485000503	0.0363887292486245	0.07285787576406007
41	0.010766881246263248	0.006503019423959694	0.013593185079693794	0.026800489095867297	0.02859253604411615
42	0.004417840128647102	0.01075245255915511	0.011379112560827383	0.02831247196636841	0.06998498486541559
43	0.006235865018130197	0.00358144563772163	0.008029873534695574	0.029978970383970693	0.04005694222329813
