# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.007872076836219892	0.006821161197040748	0.0006943777229910471	-0.0027593158891752656	0.036231636619691455
0	0.08910844169194405	0.051486663346889706	0.07604385287532367	0.15255191265474094	0.2755134296018192
1	0.021886168622619686	0.03182540580142575	0.06771008056394355	0.11650703954956836	0.24457083568342391
2	0.017574239988028068	0.047354767127596564	0.06535484915831817	0.11447227264205459	0.23490951516443895
3	0.013116822065574818	0.021026450374511445	0.05056507039529691	0.10385664329762383	0.20899272208174677
4	0.010088401624487575	0.021721682068453423	0.07058308008624448	0.10187039946664563	0.19564999935452457
5	-0.00526007705569909	0.03089322576516043	0.0625985368945182	0.08352233067960795	0.18468174272607987
6	-0.00623924473863506	0.03656993969752077	0.06754426758714872	0.0994411459153922	0.18853765222070853
7	0.0075002582370755815	0.02195655647909392	0.055741611320994436	0.07165389541113784	0.16020099168142285
8	0.00865902657539299	-0.00022584066368137485	0.03499101994641271	0.08994860226978517	0.14416278761591372
9	0.010748942837295855	0.014841553477835744	0.022295479690136615	0.0824899365312598	0.12870334818649345
10	0.011602790949096895	0.012089845922084333	0.038674619975392184	0.0779870613835003	0.1521591115341713
11	0.016734436641129738	0.007379934668475934	0.03300873357323246	0.07017672780235422	0.14868110909489485
12	0.00978258410959178	0.012626133531198897	0.030208568211187704	0.05636286744809717	0.13383526613555555
13	0.013027627753804645	-0.003336709158900445	0.03000257257143879	0.035603908316087236	0.11982143796417953
14	0.01520535377628144	0.018941129324746526	0.031146450304390925	0.04897882003678047	0.09968509520541247
15	0.008158065729505847	0.011127527450116196	0.011604130354824906	0.0459105674537407	0.10629548457747807
16	0.012967823140650994	0.0034276727772898524	0.037483805604080295	0.05508007278414113	0.07145373721857812
17	0.010293548646649432	0.005785093192089716	0.018301258125131222	0.03969784499420133	0.07119826316754142
18	0.003978193371365193	0.005652727491481168	0.013083387691454831	0.0399063580656172	0.05866078440868857
19	0.0062904074766419625	0.023813955822969756	0.011343722087689564	0.046134441222712125	0.05331679530493164
20	0.006092237903461251	-0.004170302290183076	0.0018968343072656335	0.020316510514774733	0.05237342153097146
21	0.0077881138676220065	0.016647643755995888	0.015032944543429056	0.02305036473951091	0.05773912984985772
22	0.015039799481354808	-0.0006117000286323436	0.01181112027063896	0.013253698417088724	0.034567400774889595
23	0.005056512844219452	0.021742989323705775	0.013286471646660789	0.01525968798344438	0.02819740616120677
24	0.00590019919017471	-0.005261536690445304	0.012617593290974638	0.02725020431958268	0.0512637867536911
25	0.011109410958843042	0.002659486218287158	0.019301895150445593	0.03186550582970651	0.059806734439325396
26	0.01479067114613552	4.755325551919974e-05	0.003900992309458778	0.0352138162183206	0.04216882732937206
27	0.0035377979470826333	0.012386330726036428	0.00989912234309092	0.01590869488252317	0.03928590824157315
28	0.005719885797424425	-0.004948018806401165	0.01581941812550049	0.023889014800023468	0.04095320289159141
29	0.004390359655764736	0.0075092097815761686	0.02920683531398079	0.028095254565852816	0.04437450229914447
30	0.009109014573356078	0.001130490886954129	0.010055694294890444	0.010021592891150169	0.03889704068249267
31	0.00926611709568392	-0.005894146894427849	0.005816244995517591	0.021947495634243145	0.035242308389116246
32	0.007284105652441965	0.006719015559436933	0.0032645192556554348	0.027491205909334123	0.03606340356963923
33	0.010811741980476998	0.004029101219788374	0.013411725684087277	0.01289319634614545	0.03631485677365679
34	0.00817936651839017	0.0175106835921156	0.017923735794450817	0.03646166798644604	0.01604685373271102
35	0.003736102235203688	-0.002013136562916002	0.01883183834803339	0.003993620167998108	0.04231836829458801
36	0.012752413240785312	0.010961811187396454	0.003682117970873041	0.020432229977940947	0.0467249391093355
37	0.0040257277365257586	0.0031041296789244767	-0.0010436454438213644	0.02188004150122197	0.014856366999221363
38	0.005499409852999222	0.010942937302911206	0.013775239822988849	-0.00017954883410469555	0.018156768704075312
39	0.006049532361583138	0.008048730952615386	0.016062554210526922	0.03391225991792954	0.01630510424900012
40	0.003958711273059446	0.017672171331398007	0.026280485961941186	0.023976773255563456	0.051692275243052185
41	0.009929722434054556	0.01390299014525735	0.021265065091855665	0.015314976416527808	0.0261754660458403
42	0.005848742482457113	-0.006919279497218043	-0.001298877266878462	0.018917552235711628	0.04301222860717651
43	0.004893154655913604	-0.0019645852801173113	0.006501792633578436	0.027241076467530316	0.018427265463923828
