# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.15116955800352466	0.16461324144558254	0.18899773075866305	0.2372704661594932	0.29575799644222056
0	0.15995784926315168	0.21359537504015158	0.2487173243256705	0.2812587917729718	0.3619532810305096
1	0.18676360519876564	0.23389991738504365	0.26489961269201723	0.2873001775436179	0.36033296969363565
2	0.18061444941128088	0.2284095913627469	0.22785217546437475	0.2771003047041887	0.3312080757137842
3	0.19360632541605965	0.20562157397737477	0.23201546778938537	0.26758667161438715	0.3306417045482251
4	0.19973183063010447	0.20779137824198546	0.22966107267733862	0.2654695817688778	0.3471144822460783
5	0.1906050793860554	0.21931260770717373	0.23568343191419175	0.26468904783082586	0.32292925525554456
6	0.17663395982880217	0.21477255872156434	0.2434783346119077	0.25456415293567475	0.29541065058178956
7	0.17757865890282035	0.19606615933655164	0.2364651022031317	0.23508982136570944	0.30650619974025417
8	0.17267402671964938	0.21811807161308444	0.2237043272240395	0.251625846351483	0.3116689502427844
9	0.17089406054956868	0.2070219952127913	0.20618615905126236	0.25574900233209474	0.3237005362179865
10	0.16020249279177665	0.2096695500590873	0.2181801912668041	0.27135257793686585	0.32752171413781345
11	0.1715970235674818	0.18669044556274084	0.2119970857894032	0.2418438190558545	0.2963556600441677
12	0.1683909460588201	0.21269998589604366	0.20709892476659988	0.23875540142017115	0.31564417443695103
13	0.16824214551345731	0.20650555588090017	0.21153048549741618	0.2353276061546102	0.2816325396153964
14	0.17871386508066808	0.2012663532309909	0.20465465369644614	0.25224254983407024	0.29091025912605634
15	0.16059189911413876	0.21355574521378642	0.1939732178997711	0.22640501684529327	0.26569938858913517
16	0.16199528313322573	0.1927410599333095	0.20794216311388078	0.23974952053618653	0.2704543819630418
17	0.16751890442806422	0.19871553224862373	0.20926062986710728	0.2385274483978035	0.2689761902646488
18	0.15732870129960785	0.1815088763458078	0.2174262375364764	0.24963501375884484	0.2701556988379389
19	0.15719317568881652	0.20178510949459655	0.20834212515727146	0.2247733010697436	0.2657909301503856
20	0.15779206678184088	0.18730502018240666	0.1894751175342868	0.2348783568906473	0.27454375067118497
21	0.16094916134750423	0.19364595522042516	0.20652914708288025	0.22785701687006168	0.2808657727621383
22	0.1483992632541134	0.17142216996046644	0.18363644012373112	0.23629910259228157	0.29400752888333714
23	0.16011288819438632	0.20037871053158396	0.1874377802292987	0.22239795945544855	0.25906978284015447
24	0.15225688023580408	0.18662381586263016	0.2147240122306458	0.2296750975537926	0.26988896697746534
25	0.15160596332125056	0.17831746134360466	0.19410162226944255	0.22021902554149464	0.25091461076746263
26	0.14926362077287675	0.19099968592966882	0.20677604213433984	0.20315739316385828	0.2577699342833403
27	0.14891962069584908	0.17717771649099093	0.19214101069378453	0.21930629812952637	0.2744227564103712
28	0.14906118943177954	0.18546493415418425	0.18850774257000705	0.22569121920600413	0.25553509207188185
29	0.15421848379305278	0.17739377521312885	0.19616175549306628	0.19746549700532595	0.2627684962475431
30	0.15418830293086647	0.1878642727946391	0.1932108351796069	0.20583436654934167	0.2517790168600675
31	0.14907924774983985	0.1732592453406606	0.1800742067484317	0.21653164829154553	0.27111853061658475
32	0.1559937915016337	0.16269947942310634	0.20921182531605506	0.2164963421036885	0.2501398477527302
33	0.1413592235445314	0.17852973526821297	0.21469852283457336	0.20813006907777604	0.2721244826207616
34	0.15145823296529887	0.17445801513552667	0.17830252944706337	0.2231638232775142	0.24611034811292548
35	0.15231991895951152	0.162073601140951	0.21135794873737612	0.22583460912044576	0.2623384255202591
36	0.1491499773851398	0.192931558904707	0.20064784680339753	0.2094988261941571	0.25686437400927653
37	0.15280174337029168	0.17508475805146728	0.20319467600822455	0.21838028646159421	0.2686020087208634
38	0.13771660240521652	0.17963739256336456	0.1881571105383779	0.20408246456722884	0.28660695136214714
39	0.15095030183940183	0.1762458171620501	0.19721025229773745	0.19759279782933278	0.28984225940926783
40	0.15403326569534992	0.18614725314774777	0.1689866333928456	0.23550828828748216	0.2633327064248664
41	0.14684504138947035	0.16822885102686622	0.20206988339493998	0.23006505412166808	0.23242501048556408
42	0.15942717533612927	0.16468123885851	0.1932078849612675	0.20526856703883	0.27281423465880356
43	0.14918629937937897	0.18401577293980464	0.1739712627071737	0.22535510106413492	0.21440332598259437
