# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.36578887433315377	0.49528954738696257	0.45708943108763156	0.4370554476173132	0.4811502628328408
0	0.6292398486987537	0.8553173194436569	1.0717283014471266	1.0601263181765181	1.1848759372955953
1	0.5241724536488979	0.7002162832421766	0.8027575139448112	0.8702665518215116	1.0205649007429904
2	0.5414331475748754	0.7049230374629398	0.7718583699674424	0.8827314087422252	0.9279943644385722
3	0.5361488172819385	0.6714064332795852	0.7631497217892617	0.8440937352642491	0.9474641429892885
4	0.5467954046433343	0.6669847798904643	0.7426622258446426	0.8596645294683344	0.92781708567124
5	0.5661143848935831	0.6338455969318291	0.7150850744575273	0.7590602832713387	0.8271751767164112
6	0.5629311579504365	0.6069437399027107	0.6362061400622144	0.7836318696508255	0.8907743052916915
7	0.5049646090651028	0.5892293610126919	0.6310626074311008	0.7323341058392261	0.7633957208151699
8	0.44966437295377165	0.6043185159680997	0.6260980380777145	0.6710866513994206	0.7604388031490046
9	0.4735024944843301	0.5401260666644822	0.6048771197967305	0.6249153619916843	0.7513097773973667
10	0.43196504156347854	0.5047381680769364	0.6407304089500186	0.7085199961848018	0.7980377666559001
11	0.4581216443619985	0.5808168719185403	0.5577084159441291	0.659470703314625	0.7066193209386112
12	0.42972391015638134	0.6323430712771028	0.5938674886382195	0.64200748434744	0.7382882508395839
13	0.4439233406122728	0.5884615833216933	0.5017834313378834	0.5946543076165873	0.7269790999859628
14	0.45153323562395037	0.5360382393329144	0.5808701496165926	0.698329113896066	0.6357150951856132
15	0.484234063618325	0.5204621518154527	0.5590862011856665	0.5832466290869683	0.7341032624072774
16	0.4126586403702951	0.4991861597353251	0.47699169493840154	0.533686901387455	0.5983863144269239
17	0.388887296496484	0.48850408350997904	0.7384447261491673	0.5757611580905543	0.6178306426275636
18	0.44713971013175496	0.4540093565605323	0.6328561291813657	0.5524192543333913	0.5858527118804068
19	0.4181830193344895	0.5724215926876528	0.5188318358383971	0.5990230116579236	0.6039642339487046
20	0.4138727335053604	0.5257146473003685	0.5078204387746846	0.562162935313902	0.7062421826301666
21	0.3908111924361891	0.48350615007430764	0.617394053948871	0.5594926861804383	0.6853134303280743
22	0.399413559143236	0.5037048684936244	0.6051460278611123	0.5430359715713236	0.7240567459023541
23	0.417494367084857	0.5547619886194354	0.5405923609281753	0.5708685225528993	0.6072707052100348
24	0.4108345847557467	0.47040030801427674	0.5415134485576939	0.5191828039761809	0.589507659123749
25	0.4174326733472468	0.5477133795191396	0.5294883852471101	0.5128679146854825	0.643485383964483
26	0.3743382234726033	0.4380031935110049	0.6163664093105438	0.4958481353218259	0.5780060602976724
27	0.3612966145349639	0.46827152593342836	0.5490483417520824	0.6125679324768913	0.5884550471439166
28	0.3806364432233764	0.47533616465513606	0.47417100231621107	0.6361955576369321	0.6861516690084185
29	0.3357020089035316	0.4089382206081889	0.49165565412681167	0.5075229455368607	0.6812759618285262
30	0.3631488025022349	0.3958421820677157	0.4988197349523365	0.5358751688968342	0.6217826026049108
31	0.35419150241005837	0.48333105761002476	0.49233229606865303	0.5205203098582118	0.6008903213179291
32	0.45090156901441364	0.3887327377421215	0.4373392756211528	0.6215499233170539	0.6356495165187841
33	0.41991990009702684	0.3648824788969336	0.47900252944679345	0.492019671486864	0.5627812312937365
34	0.4223527920645508	0.3829894173446404	0.41618051166414427	0.49757031232041277	0.5611920259999214
35	0.4240670543606105	0.46144757396748143	0.44859386632374787	0.5680610434333472	0.5454313505460356
36	0.35386676599383926	0.4398812092760961	0.5099629516471009	0.4837603508804085	0.6020240824411426
37	0.3647582970346343	0.498030243996345	0.4986568040639419	0.4431161493784725	0.5809140242541706
38	0.39697511695730464	0.4083353849848833	0.44284770904803844	0.5692863695231362	0.5943532303832346
39	0.3550079205804891	0.5572469975109688	0.4576526840089597	0.4880961434802803	0.5736727022799178
40	0.3745094532997707	0.4633569473920249	0.42406844328284715	0.5193291472766886	0.6702652006832506
41	0.3909513107380597	0.3751675977750061	0.39089584634522334	0.47217293894276674	0.5142460758623748
42	0.3617044779134654	0.40040197390174465	0.45214914416893637	0.517908655984609	0.574792898602977
43	0.3384624171857932	0.5870192228492934	0.40475919531781923	0.45825127242302033	0.40066568556678667
