# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.009013784714897841	0.008237339080175165	0.016796074734484488	0.02592047207880385	0.0652452797670353
0	0.034323683045265	0.03972980961231437	0.04328484715422832	0.06029011377684363	0.0947742231575175
1	0.016127487840509505	0.009108037605515871	0.035832189054089116	0.06581170119195964	0.10487341659771879
2	0.015126206797605854	0.013787787719733614	0.0266079031744718	0.05852146089091636	0.08586955814628532
3	0.007574613983124822	-0.0027883797382810722	0.0174167079047188	0.04462070463210032	0.06842204085806668
4	0.00901852087510265	0.011595660780286324	0.03459613562003815	0.053818360795053734	0.08157286663428609
5	0.005496083400071632	-0.00472857334222628	0.029189423999978217	0.03516610349417323	0.06848543708771808
6	0.0035537304564211623	0.0018412154367688945	0.027878373153137438	0.013096227054252212	0.05762600432908352
7	0.00761776860778489	0.008540150712085076	0.028316717167368506	0.030228586982641185	0.039880575960988277
8	0.008787439997883123	-0.00028642818095482163	0.025311944486584203	0.03215360530826868	0.06669573693139526
9	0.007729197419746553	0.010327481346343259	0.022195541820855248	0.01484582927663651	0.06427837646130341
10	0.010585780684774178	0.0003134069477944868	0.01598519728209557	0.02968122204021053	0.07719109180227514
11	0.010474564472951885	0.007738502609111855	0.011071075755809333	0.03249856044639691	0.059121648157226835
12	0.011031421830678805	0.0036894970827582047	0.01846532020292422	0.011456077870825235	0.05028318582024609
13	0.007009115854765553	0.008472713131274298	0.019472227122998582	0.02762413913843905	0.04177541192778324
14	0.014317526999524618	0.015582081746718065	0.0032621869985031233	0.023785595761265873	0.07117621299801798
15	0.003839330251542208	0.02425522640439604	0.019165953366263342	0.02652733633605412	0.060127958307628
16	0.011332083663364396	0.001351186820370182	0.03356184492357886	0.036522930756034015	0.059027131822938846
17	0.0029835577539713046	0.010973173360807642	0.027841841962445883	0.017765998471191806	0.05036876006578531
18	0.006615782888865637	0.008949050685523981	0.029327017239065927	0.03380258587029187	0.05535209673970829
19	0.012841625155378258	0.001991542781593794	0.021643128240373545	0.04422122397728485	0.057690769136797916
20	0.01435058550278689	0.010783215057478961	0.020375004526932684	0.01681122395536913	0.04848604090705893
21	0.015199429194215708	0.023812470457810417	0.025040506056584765	0.03252027553020559	0.06316489785762036
22	0.006066032796764381	0.017386373860680558	0.005372118289270622	0.039627413516454026	0.07875862636410187
23	0.008145240250718498	0.01393516873732664	0.03640945733695984	0.0193814581983897	0.07164663699283304
24	0.013646382791944953	0.006858738989911968	0.024766074360717972	0.04599373925825271	0.07385551508139714
25	0.013769750858339345	-0.00663544076800388	0.013538730782731816	0.04729022017071067	0.06695402771484728
26	0.013384737628671022	0.027088909888696555	0.02012033760541026	0.028082585846268267	0.07225038741123767
27	0.009513009943692972	0.021855015608360635	0.025068766252106384	0.013892475366670144	0.07749770175957435
28	0.01294087152971499	0.012599793835362224	0.02925793210279356	0.04840284456718146	0.058428854095196964
29	0.018098411469644398	0.013229413188922425	0.019622722069209425	0.03460554435992663	0.05254948257595641
30	0.016851128660953424	0.006149640028222054	0.012337449796013823	0.052819162533289304	0.06374641187235514
31	0.001963262588142605	0.015606504454336985	0.02991737637413522	0.031509352323383324	0.07630137029276739
32	0.010023515752808795	0.0037580185396608764	0.03821819570732533	0.04542760483593197	0.0736447039306079
33	0.013994845062514673	0.021332786650027965	0.017527499014868043	0.04024470722955675	0.06626595601193123
34	0.02237093478467896	0.021780108555333855	0.01638393483143546	0.03973050764439183	0.05260415474581466
35	0.02195097497119675	0.0024297238914600993	0.01881018341996713	0.0410786906576946	0.06132553618167417
36	0.015406672516362067	0.0008541244304167978	0.04218876361041138	0.03969609941604395	0.04374284010529811
37	0.006127053150682692	0.011731567159083842	0.029094527174749137	0.04977590893096269	0.05972597953839956
38	0.014222654203110755	0.014877972790196673	0.012911066928210854	0.03541330239152634	0.05910252620586132
39	0.016333321856388392	0.02004186334914276	0.0104536389003564	0.029843821724450235	0.06321690917702492
40	0.014237911386903935	0.001490378035884455	0.035710238358618134	0.033435236890528984	0.06577681456637095
41	0.016388104768564237	0.004778906158366509	0.013958542390691164	0.034065639190432984	0.044549742436781066
42	0.017147812137321382	0.008135465838558804	0.025383392265011566	0.026300199439879015	0.037671908772633614
43	0.018015662412037454	0.006397324507122001	0.03953593801570519	0.03202935150329451	0.03299754541237301
