# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.017665632158030478	-0.004602381836701906	0.034141360584415595	0.035009345579831944	-0.040634432491338586
0	0.04536949591523287	0.07423930553499407	0.0174080564119764	-0.019439106347826092	0.06924316021597662
1	-0.025721886347563165	-0.07733085449058055	-0.08184991118933671	-0.14454754981566456	-0.11087825297210524
2	-0.058668760173443746	-0.05719463839612005	-0.05258859949317407	-0.039728142388667995	-0.12986469135073261
3	-0.05606135170790344	-0.031002452124110676	0.0016879417390728367	-0.027168196934146346	-0.12292020924636177
4	-0.015219012835274213	-0.030718816246627985	-0.03758613666728395	-0.013599662877591972	-0.06516054999233192
5	-0.0327145073754386	0.008591184952380948	-0.05232492255835543	-0.08402712208488529	-0.017886941216448796
6	-0.024619993021358554	-0.03221012990894039	-0.047987576336856	-0.07275027992230577	0.014004637369730955
7	-0.023137851038584765	-0.028299831209576628	0.004447816971506125	0.02141269593540053	-0.020888367114740566
8	0.011472313004139352	0.06371312321641026	-0.0780069129717742	0.018960078427536244	0.03248138894860386
9	0.012212639152789338	0.05921285696733213	-0.016371087898891967	-0.018309521304687503	0.0033021889578587747
10	0.025562094571717174	0.08502826149333333	0.011629660456338016	0.017709777271540463	-0.019714623509049782
11	0.007133992146145536	0.04349410781736795	0.053521109738700556	-0.016174614399467383	0.03322264613220141
12	-0.01023052952124775	-0.02702783577767175	0.10869080633520338	-0.032210967720838805	0.039611273147522524
13	-0.020390768263876806	0.021367690450639833	-0.017607403110304794	0.05477554158290816	0.02734592161693628
14	0.0036076624360102606	0.008222867751235124	0.03934770104160887	0.024791144024949106	0.023227578039743596
15	0.015261237277736137	0.015429719870810819	0.07203958013537119	0.05757646176115486	0.07983604076587301
16	-0.016594370068516155	-0.010986763532447732	0.05388080645652173	0.09471525807142857	-0.024062585711884747
17	0.007150025136568992	-0.004137306368115934	0.019082522132394364	-0.01376542013984169	0.005726499448809513
18	0.00919800706932931	-0.013934179410460996	0.06492481267397661	-0.032170408197286296	0.07418159984219194
19	0.010486012025692304	0.03551488677714825	0.08694511564285716	-0.07720480414266119	0.04238653311014397
20	0.02075393324702243	-0.010418178539622656	0.08602685543558282	0.0037858457950138667	0.058277017985512825
21	0.018032241106967984	0.02776087520040079	0.04613801627934621	0.004059766417847023	0.07439162705874999
22	0.015878481451965614	-0.0012719120151802531	0.027014071868719614	0.007519035297520669	-0.009351089750993373
23	0.008033479758498472	0.033543645656759345	0.06158035936085626	-0.010633866881405558	0.010482385623261703
24	0.013035535667186886	0.033264894723644585	0.002894287121621615	0.005921535135964915	0.08992375880350438
25	0.022209372806527714	-0.013655286250000002	-0.00027688717069485123	0.03496121381510016	-0.027509866517489292
26	-0.005783416505775194	-0.05059049531237721	-0.04364815576190476	0.009103873527736136	-0.006306245577313057
27	0.020914792015917363	0.032095182119771866	0.009750969345314912	0.057692224720091334	0.0629712879145895
28	-0.011042453868806971	-0.04346222119146342	-0.03457606370426828	0.018692483704248548	0.0400903079643766
29	0.026379713718947356	0.015321437103216075	0.02486674283559579	-0.011652462224606572	0.04814061835018963
30	0.018798756573790324	0.041474476970938444	-0.002812911471428555	-0.005479434982056341	0.09812478206321837
31	0.019890880124249125	0.005075032489837393	0.009786472176033621	0.01897160425159237	0.12445561275484765
32	0.010327750193133041	0.013197673412748188	-0.058779593821428555	0.0027592806228482008	0.02762833258571429
33	0.005422919714797141	-0.00826710602449414	-0.008862806376360801	0.028620268871064464	0.009658419561042516
34	0.010611369588169607	0.01522912479924679	0.02091842289263805	0.04230664654199999	0.08874999439100818
35	0.016336498552163837	0.016929459441632648	-0.051283558299352744	0.003102024425625917	0.06297992842917846
36	0.013588881317438153	0.033524219269417475	0.059447798750309595	0.029340265951359086	0.04634741143631436
37	0.00322545740418119	0.0427248636465164	-0.042939464795786066	0.046521767377395475	0.015357694021798367
38	0.007376714304447171	0.010890207207615223	-0.02400569741339155	0.0034451143853835085	0.010707690097911227
39	0.009299200714739777	0.01636618506713301	0.056843054237381715	0.11255065520029241	0.03992805361789773
40	-0.01295057968139165	0.012707688903957216	-0.017181049016077185	-0.0032640743100775258	0.01693216635022222
41	0.013634933690941646	0.02242634937748015	0.020666271545310023	0.09381515821005916	0.06333502509806835
42	0.05255076856004881	-0.01435992145647558	0.0033616988868452376	0.054603993615384636	0.023900133156500757
43	0.006566658791632486	-0.007328267973568293	0.03356068424121405	-0.02451630436698718	-0.06680129898170732
