# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	0.20295627054610035	0.23504725907065807	0.2944030875633202	0.24146582378885206	0.3351040656060296
0	0.18995085052938407	0.22969508573760888	0.23929902392132654	0.2838675838367528	0.3442587948823938
1	0.200384332804892	0.23153331826407533	0.2601122386286441	0.28367461551678386	0.37665691261032397
2	0.2030302997963228	0.2489059526327192	0.24215816334874657	0.2958152707672492	0.3680385242893232
3	0.20412069541915331	0.2397525430201972	0.2607584279731111	0.2690427061954867	0.3339987460689706
4	0.20525800811435482	0.24263664314054673	0.2560423743753301	0.2656757458872794	0.3441234500209998
5	0.2134940885463954	0.22854602134245866	0.230052527853272	0.2650918408906139	0.3456729040436263
6	0.19851552984452941	0.2230563230992511	0.27069333924143985	0.2762208222008737	0.32447505169674196
7	0.1986672247923612	0.23703611513490197	0.24365888735021266	0.24870669973896659	0.31910302941174534
8	0.18484857996123252	0.2164499268310451	0.2259963594958998	0.2637294305749544	0.3461023790284505
9	0.19286527713395746	0.2351650436290811	0.220386730173055	0.26286522095015047	0.3174820443049428
10	0.2092792532462807	0.21518289753111408	0.22946086290733367	0.2922806697481024	0.3360187449986829
11	0.1912764470830249	0.22596756762806136	0.24277510923967885	0.28274958957413016	0.31330725160774997
12	0.18832655526115594	0.22793403319724573	0.23127664501710474	0.27929837386065165	0.29134308024756594
13	0.18882858574262915	0.21830611057965926	0.24128342060636754	0.256991360735296	0.29488056513067523
14	0.19380376533546675	0.20814866041416405	0.22459907714576868	0.2580195692130873	0.3190410378117128
15	0.19071381591333172	0.24749309519566506	0.22412371902401315	0.27421635907519004	0.3124584766816335
16	0.186061425717078	0.22727333599578917	0.23517264640101176	0.2684454908637468	0.29061692128308175
17	0.18632436089013338	0.20813796910385712	0.23426328254979786	0.24484464899400532	0.31333179986839826
18	0.192441264937036	0.21901016075806498	0.2152766322321019	0.2499930183549271	0.3378831972979663
19	0.19831075064338605	0.23102236586686395	0.24437988854036807	0.2755109666684006	0.3113569972710267
20	0.1978866629957317	0.2336254246619808	0.2407613669595941	0.2742216954864912	0.31770155076671047
21	0.18246822994873163	0.2319728321098167	0.23366924866110172	0.25029297764313985	0.33593760117890864
22	0.18470848358132635	0.2236616567059791	0.24202017343412371	0.29549288238001553	0.3504091853842444
23	0.19700336336916288	0.2333534100809439	0.2220777557977656	0.2923465046279169	0.28579456644847423
24	0.19688736698339002	0.2100048903825579	0.22927228955452006	0.2565508361756818	0.3396212153882191
25	0.20142221611088448	0.24123163574248055	0.2258555435985447	0.26356652567829486	0.31355329029524254
26	0.20067141837085214	0.2394050226423559	0.24456917043409884	0.2529130957747788	0.3271497433215972
27	0.18962838520059636	0.23811323350227148	0.24083223127378056	0.26141355547715567	0.3056684549733999
28	0.1908938303827978	0.23176384143887277	0.23033799861398918	0.2641029579389386	0.2970002822175677
29	0.1891800234005461	0.20532252702241707	0.22521494818261972	0.284263329025724	0.3195517826674309
30	0.19246983676616977	0.2054152324066698	0.2713442280471475	0.2707097249058211	0.328221649968195
31	0.19415772214145396	0.21625097909059335	0.23708909058516206	0.2370480869485155	0.29176708990400346
32	0.20078655650833635	0.22981691990498976	0.22079548796131823	0.25503692734013367	0.32231241202843924
33	0.19837928782644562	0.22991305810806986	0.22489554505931647	0.3008474162544064	0.32806299733053496
34	0.1993380643692738	0.2295418680362932	0.24968507392712808	0.26339568920630513	0.29798767683245697
35	0.19614625269429	0.21566992558157455	0.2555035358483627	0.2705087683283858	0.3201206722163286
36	0.1980057563867492	0.22556066530543728	0.25520352793129836	0.24473360548693174	0.3087937662689409
37	0.18650980564810943	0.20618722230130623	0.215527740932162	0.2790371488028876	0.3287706294922187
38	0.18993504464304656	0.22351952515924753	0.22941420247186156	0.2900199006921744	0.3063297704980029
39	0.20009230065266861	0.2061162084047107	0.2249595270162858	0.2698946695297732	0.31610522570232796
40	0.1936285541759498	0.21080956625562833	0.27123187133476984	0.2859435074875098	0.2916622745705003
41	0.19395968914566125	0.21420872176002845	0.2194349790971879	0.27780023876809795	0.2971723590888456
42	0.20098970985319994	0.21606828552420382	0.2585035569593733	0.25662379198867546	0.33060487810249195
43	0.19644930114429304	0.21265805186374004	0.24063045099055747	0.23764794769098133	0.2731255277705851
