# 	 position 	 1deletion 	 2deletion 	 3deletion 	 4deletion 	 5to10deletions 
-1	-0.020613315342931947	-0.007580742505935481	-0.00022490697916665212	0.007729486697247702	-0.06168843877192981
0	-0.04600807464546685	0.06580499912142856	0.06940045637837838	-0.0018854015555555576	0.07799785736559142
1	-0.02215926968103448	0.04790879291390728	0.013511187695852526	0.0025589476413043475	0.005850844804347821
2	-0.02432287987674713	-0.031810686037190075	0.017460601239726016	0.026024692326923074	0.03417365933139534
3	-0.03846462739545454	-0.030122547552941182	-0.015174241507352955	-0.005058383921428569	0.05655428772077924
4	0.006546758042328043	0.015900486328552024	-0.09005586883561643	-0.013456085430232542	-0.10726209716198833
5	0.0050815085257352914	0.03196228447004608	0.005170163499999999	0.007605331735374141	-0.005928844960326089
6	0.021658866983050848	-0.0073716971548672535	-0.026436989580152656	-0.06347390440298506	-0.018995279033149185
7	0.007468990538752369	-0.0013301064016393463	-0.05992452942446042	0.0054667986986301435	0.07299092235294118
8	0.015723710203094775	-0.00017449987437186435	-0.008803933381294952	-0.04890299315789474	0.06481003193939396
9	0.026336110387931034	0.023362892844036705	-0.006554818086956523	0.039954084563758395	0.07344256411242604
10	-0.027164847954274353	-0.02596633860975609	-0.057533901671874985	0.12220229806896554	-0.029369933075471696
11	-0.013286080728070184	-0.010640410255102045	0.028618295378151266	-0.019256545145161293	-0.030555353113772457
12	-0.012324992655241935	0.07142187525308641	0.02294330875757576	0.033724977394736816	0.012343466645161295
13	-0.012494198567692311	-0.008111130813953489	0.008131835970149258	0.05769856749999999	-0.003205514107142861
14	-0.018440046682119206	0.008572255953367873	0.06840405156521738	-0.05397207911963505	0.0750066281971831
15	0.011712282995423338	0.04404043171875	0.016360059930232557	0.002210402480000018	0.02737034717054264
16	-0.011899378944446955	-0.058585572039801	-0.07049299685714286	0.026302444124031002	-0.016212338800000003
17	0.001909671075187974	-0.02120403317919075	-0.05172887547706422	0.019878947741071427	-0.0059872301874999865
18	-0.0015619875589519658	0.0046765641229050215	-0.07248259487037036	-0.054272289728682165	0.11956746115267176
19	0.004587597798165135	0.022904275623595503	-0.0361607056557377	0.01449854289062499	0.05707389556875
20	0.0060198653390243885	-0.0017359683452380938	-0.014922208168141602	0.031945080764705876	0.013125475811475407
21	-0.017570466992753626	0.04015498509554141	-0.044487157316326534	-0.003077834845360828	-0.011271151156716418
22	0.023089512212264147	-0.010790846767045453	0.015094818105263154	-0.012406891678260874	0.027573308447552465
23	0.016301440904556957	0.00784430302013423	0.03283842434782609	0.0411155523275862	0.0014908087627118684
24	-0.013575794795673083	-0.010956138147928982	-0.04096680813207547	-0.034888383853211	-0.06022170658064517
25	0.005157475734848478	0.02797150297468354	0.10388768958762887	0.0014680808461538307	0.0009710922137404507
26	-0.008742818106382971	-0.048088189804878056	-0.06001844142857144	-0.04148872387931034	0.04041327932876712
27	0.011962511216317015	-0.019154701859550562	-0.06364751384	0.06569481222647058	-0.05764099455462185
28	-0.01463309763358778	0.03950414061893491	0.001159983557692308	-0.023547770025423735	-0.022151485661764718
29	0.010953615679790026	0.0658577188006579	-0.03418599129032256	-0.0011190125203252108	-0.000864585716666666
30	-0.0033328647643979083	-0.023184639719101122	0.013914686170212787	-0.029741029145299126	0.13025130408333332
31	-0.011978280979899492	-0.033137230955414015	0.00781957488636365	0.00854939344444445	-0.11578741015238096
32	-0.01484810919315404	0.009528365592105263	-0.005964373400000003	-0.023129055094339625	-0.002666425776978403
33	-0.016187554207920788	0.04506237551408452	-0.025134832258064514	0.04019467205882354	0.005777667716535441
34	-0.014915464536	-0.048776579601227006	-0.0027569936292134766	0.08221585805825243	0.0923574805737705
35	-0.032058608146341455	0.029210958860927148	-0.008068376726315786	-0.05668935602727273	0.04507719142857141
36	-0.01910885089473684	0.004724078619631893	-0.026778442076923068	-0.007869861538461533	-0.008429885584615392
37	0.02659824799234694	0.04738662191082802	0.0001780245588235149	0.03513023916666665	-0.07649544632075471
38	0.0011470828074866338	0.054895853950310554	-0.0077070497979798095	-0.01780795783018869	-0.046942253169117654
39	0.000429826962686573	0.018733536716417913	0.018775327808080798	0.015790207355140203	-0.014887141803738319
40	-0.00074672456338028	-0.03381223282608696	-0.08935987500000002	-0.03311881204081633	0.008940296302521003
41	-0.02591568708270677	0.0304485875882353	0.05894956054545455	0.025076812500000007	0.006247388465116281
42	0.0148339571880109	0.01208401608496731	-0.049847822764705875	0.04487502855670103	-0.02700615525886178
43	-0.016395075869109946	0.005329781594202898	-0.03276401296703297	0.00027054581081080827	0.07127181904273505
